Hours;Glucose uptake;Glutamate uptake;PO4 uptake;Glucose in medium;Glutamate in medium;PO4 in medium;Biomass;Growth rate;Max PO4 /gDW;Max PO4
22.666666666666668;0.5474944276095656;1.1430066868685214;0.13069678496773918;225.65738940475873;386.0715231302594;4.663852350581223;0.4866346965602201;0.12859920969453323;57.50332703624734;27.983114103487328
22.833333333333332;0.5474944173082873;1.1430066992300554;0.1306967962941883;225.6129844406507;385.97881867822093;4.653252085532194;0.4971774146342449;0.12859919601439374;56.156035434016054;27.91951251319315
23.0;0.5474944594930448;1.1430066486083463;0.13069681245033787;225.56761746416336;385.88410582561545;4.642422169651773;0.507948534714098;0.12859919980525597;54.837313456546795;27.85453301791063
23.166666666666668;0.5474943805161533;1.143006743380616;0.1306966827753513;225.52126762941944;385.78734106689393;4.631357627255781;0.5189530064856694;0.12859919695635158;53.546555114334865;27.788145763534676
23.333333333333332;0.5474941943896283;1.143006966732446;0.1306967830413119;225.47391365361895;385.6884799359088;4.620053387845119;0.5301958848335396;0.12859921575426622;52.28316763675708;27.720320327070702
23.5;0.5474941261485163;1.14300628894651;0.13069662410214278;225.42553379214635;385.58747700422583;4.608504238423538;0.5416823366700911;0.12859921575441344;51.04657021035916;27.651025430541214
23.666666666666668;0.5474949190486573;1.1430060971416112;0.13069686145422565;225.3761058092188;385.4842859513216;4.596704896300447;0.5534176372426943;0.12859918197770645;49.83619516576359;27.58022937780267
23.833333333333332;0.5474941359472791;1.143007036863265;0.13069689121920902;225.32560691846842;385.37885932904925;4.584649904923608;0.5654071745626833;0.12859914151145183;48.65148633958835;27.507899429541634
24.0;0.5474942606722624;1.1430068871932852;0.1306967745139218;225.27401406638583;385.2711485991796;4.572333744925545;0.5776564557711864;0.12859920864714872;47.49189971906078;27.434002469553256
24.166666666666668;0.5474945460873277;1.143006544695207;0.13069665109492584;225.22130346735668;385.1611043812832;4.559750772334472;0.5901711185146146;0.1285990421114967;46.35690188104204;27.35850463400682
24.333333333333332;0.5474945945179625;1.143006486578445;0.1306967332508293;225.16745088924918;385.0486761394578;4.546895207540671;0.6029568889632688;0.12859911929080203;45.245973210708186;27.281371245244014
24.5;0.5474935038226437;1.1430077954128277;0.13069712506207765;225.1124316163434;384.9338122002558;4.533761124927574;0.6160196648385695;0.1285988667135127;44.15860126266258;27.202566749565435
24.666666666666668;0.5474932277762797;1.1430070896024518;0.1306964452040657;225.05622048888904;384.8164596537494;4.520342458398224;0.6293654130822278;0.128598851639801;43.09428860661871;27.12205475038933
24.833333333333332;0.5474942128873509;1.1430069445351787;0.13069677768601196;224.9987916053125;384.6965647988988;4.5066331546941845;0.6430002884613186;0.1285989302119305;42.05254556396944;27.039798928165094
25.0;0.5474941918359061;1.1430064865784288;0.13069643130417857;224.94011844917625;384.5740724997239;4.492626810402006;0.6569305649492171;0.12859885026754178;41.03289190767946;26.955760862412028
25.166666666666668;0.5474941918359061;1.1430064865784288;0.13069643130417857;224.88017417105138;384.4489265168958;4.478317063659756;0.6711626248988152;0.12859885026754178;40.03486097875227;26.869902381958525
25.333333333333332;0.5474941918359061;1.1430064865784288;0.13069643130417857;224.81893123123314;384.3210693112611;4.463697303676586;0.6857030150452653;0.12859885026754178;39.05799337967259;26.782183822059505
25.5;0.5474941918359061;1.1430064865784288;0.13069643130417857;224.75636149488952;384.1904421455839;4.44876081417643;0.7005584152023562;0.12859885026754178;38.10184034024975;26.69256488505857
25.666666666666668;0.547494191835915;1.1430064865784288;0.13069650842661035;224.69243621766202;384.0569850101167;4.433500733378587;0.7157356498985772;0.12859916100601984;37.165962606502816;26.60100440027151
25.833333333333332;0.5474942632234047;1.143006871512739;0.13069676030742983;224.62712603246047;383.9206365950318;4.417910041645555;0.7312417293831106;0.12859915366360347;36.24992828600675;26.507460249873315
26.0;0.5474942632234047;1.143006871512739;0.13069676030742983;224.560400923816;383.78133420812816;4.401981554140225;0.7470837399431262;0.12859915366360347;35.3533183935338;26.41188932484134
